Schlüssel;Straftat;erfasste Fälle;Jahr
631079;Hehlerei von Kfz § 259 StGB;967;2016
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;114;2016
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;19;2016
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;107;2016
632000;Sonstige Hehlerei §§ 259-260a StGB;15645;2016
632079;Sonstige Hehlerei § 259 StGB;14617;2016
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;902;2016
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;61;2016
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;65;2016
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;11541;2016
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;19123;2016
640010;Fahrlässige Brandstiftung;6699;2016
640020;Fahrlässiges Herbeiführen einer Brandgefahr;387;2016
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;12037;2016
641010;Vorsätzliche Brandstiftung;8752;2016
641020;Schwere Brandstiftung;2748;2016
641030;Besonders schwere Brandstiftung;177;2016
641040;Brandstiftung mit Todesfolge;11;2016
641050;Vorsätzliches Herbeiführen einer Brandgefahr;349;2016
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;4292;2016
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;488;2016
651100;Vorteilsannahme § 331 StGB;230;2016
651200;Bestechlichkeit § 332 StGB;184;2016
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;70;2016
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;4;2016
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;638;2016
652100;Vorteilsgewährung § 333 StGB;208;2016
652200;Bestechung § 334 StGB;375;2016
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;50;2016
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;5;2016
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;2924;2016
655001;Strafvereitelung im Amt;508;2016
655002;Rechtsbeugung;186;2016
655003;Aussageerpressung;8;2016
655004;Verfolgung Unschuldiger;90;2016
655005;Vollstreckung gegen Unschuldige;3;2016
655006;Falschbeurkundung im Amt;143;2016
655007;Gebührenüberhebung;172;2016
655008;Abgabenüberhebung, Leistungskürzung;1;2016
655009;Vertrauensbruch im auswärtigen Dienst;0;2016
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;29;2016
655011;Verletzung des Steuergeheimnisses;3;2016
655012;Verleitung eines Untergebenen zu Straftaten;6;2016
655100;Körperverletzung im Amt § 340 StGB;1521;2016
655200;Verletzung des Dienstgeheimnisses § 353b StGB;254;2016
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;77;2016
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr §§ 299, 300 StGB;165;2016
657100;Bestechlichkeit und Bestechung § 299 StGB;140;2016
657110;Bestechlichkeit und Bestechung § 299 Abs. 1 und 2 StGB;136;2016
657120;Bestechlichkeit und Bestechung § 299 Abs. 3 StGB;4;2016
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;17;2016
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;8;2016
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;5962;2016
660010;Vereiteln der Zwangsvollstreckung;362;2016
660020;Pfandkehr;355;2016
660030;Unbefugter Gebrauch von Pfandsachen;1;2016
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;3;2016
661000;Glücksspiel §§ 284, 285, 287 StGB;555;2016
661010;Unerlaubte Veranstaltung eines Glücksspiels;436;2016
661020;Beteiligung am unerlaubten Glückspiel;112;2016
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;7;2016
662000;Wilderei §§ 292, 293 StGB;3534;2016
662001;Fischwilderei;2482;2016
662100;Jagdwilderei § 292 StGB;1052;2016
663000;Wucher § 291 StGB;1152;2016
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;927303;2016
670001;Falsche uneidliche Aussage (Falschaussage);4715;2016
670002;Meineid;114;2016
670003;Falsche Versicherung an Eides statt;4642;2016
670005;Verleitung zur Falschaussage;107;2016
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;27;2016
670007;Falsche Verdächtigung;16762;2016
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;106;2016
670009;Störung der Religionsausübung;69;2016
670010;Störung einer Bestattungsfeier;11;2016
670011;Störung der Totenruhe;1248;2016
670012;Personenstandsfälschung;37;2016
670013;Doppelehe;31;2016
670014;Beischlaf zwischen Verwandten;35;2016
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;210;2016
670016;Verletzung der Vertraulichkeit des Wortes;1461;2016
670017;Verletzung des Briefgeheimnisses;3475;2016
670018;Verletzung von Privatgeheimnissen;501;2016
670019;Verwertung fremder Geheimnisse;8;2016
670020;Verletzung des Post- u. Fernmeldegeheimnisses;2074;2016
670021;Aussetzung;63;2016
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;2808;2016
670025;Gefährliche Eingriffe in den Straßenverkehr;16317;2016
670026;Störung öffentlicher Betriebe;354;2016
670027;Störung von Telekommunikationsanlagen;657;2016
670029;Baugefährdung;118;2016
670030;Vollrausch;89;2016
670031;Gefährdung einer Entziehungskur;34;2016
670032;Unterlassene Hilfeleistung;1644;2016
670033;Parteiverrat;117;2016
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;5875;2016
670079;Sonstige weitere Straftaten gemäß StGB;88;2016
671000;Verletzung der Unterhaltspflicht § 170 StGB;6735;2016
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1357;2016
673000;Beleidigung §§ 185-187, 189 StGB;234341;2016
673010;Beleidigung ohne sexuelle Grundlage;168286;2016
673020;Üble Nachrede ohne sexuelle Grundlage;11492;2016
673030;Verleumdung ohne sexuelle Grundlage;17483;2016
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;97;2016
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;36983;2016
673110;Beleidigung auf sexueller Grundlage;34068;2016
673120;Üble Nachrede auf sexueller Grundlage;1185;2016
673130;Verleumdung auf sexueller Grundlage;1720;2016
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;10;2016
674000;Sachbeschädigung §§ 303-305a StGB;596367;2016
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;207309;2016
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;40645;2016
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;10848;2016
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;155816;2016
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;10566;2016
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;2646;2016
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;635;2016
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;7285;2016
674030;Zerstörung von Bauwerken ohne Schl. 674330;32;2016
674100;Sachbeschädigung an Kfz;216804;2016
674111;Sachbeschädigung durch Graffiti an Kfz;4121;2016
674119;Sonstige Sachbeschädigung an Kfz;212683;2016
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;4422;2016
674210;Datenveränderung;3302;2016
674220;Computersabotage;1120;2016
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;156790;2016
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;136344;2016
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;54227;2016
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;9088;2016
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;73029;2016
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;20420;2016
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;3455;2016
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;781;2016
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;16184;2016
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;26;2016
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;444;2016
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;4;2016
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;440;2016
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1902;2016
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;2016
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1883;2016
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;2016
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;19;2016
675500;Freisetzen ionisierender Strahlen § 311 StGB;0;2016
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;2016
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;12149;2016
676010;Bodenverunreinigung 324a StGB;909;2016
676011;Bodenverunreinigung;885;2016
676012;Bodenverunreinigung - besonders schwerer Fall;24;2016
676100;Gewässerverunreinigung § 324 StGB;2563;2016
676101;Gewässerverunreinigung;2538;2016
676102;Gewässerverunreinigung - besonders schwerer Fall;25;2016
676200;Luftverunreinigung § 325 StGB;127;2016
676201;Luftverunreinigung;126;2016
676202;Luftverunreinigung - besonders schwerer Fall;1;2016
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;23;2016
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;17;2016
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;6;2016
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;7528;2016
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7407;2016
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7311;2016
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;96;2016
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;121;2016
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;115;2016
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;6;2016
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;415;2016
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;2016
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;2016
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;2016
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;415;2016
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;408;2016
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;7;2016
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;112;2016
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;11;2016
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;11;2016
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;2016
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;101;2016
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;98;2016
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;3;2016
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;19;2016
676701;Gefährdung schutzbedürftiger Gebiete;17;2016
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;2;2016
676800;Abfallein- / -aus- und -durchfuhr § 326 Abs. 2 StGB;370;2016
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;91;2016
676811;Ungenehmigte Einfuhr von Abfällen;90;2016
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;1;2016
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;231;2016
676821;Ungenehmigte Ausfuhr von Abfällen;227;2016
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;4;2016
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;48;2016
676831;Ungenehmigte Durchfuhr von Abfällen;48;2016
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;0;2016
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;83;2016
677000;Gemeingefährliche Vergiftung § 314 StGB;4;2016
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen §§ 202a, 202b, 202c StGB;10638;2016
678010;Ausspähen von Daten § 202a StGB;9630;2016
678020;Abfangen von Daten § 202b StGB;133;2016
678030;Vorbereiten des Ausspähens und Abfangens von Daten § 202c StGB;875;2016
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;13;2016
679010;Herbeiführen einer Überschwemmung § 313 StGB;10;2016
679020;Beschädigung wichtiger Anlagen § 318 StGB;3;2016
700000;Strafrechtliche Nebengesetze;878481;2016
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;22329;2016
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;6914;2016
712010;Aktiengesetz;8;2016
712020;Handelsgesetzbuch;67;2016
712030;GmbH-Gesetz;185;2016
712040;Genossenschaftsgesetz;2;2016
712050;Rechnungslegungsgesetz;1;2016
712060;Umwandlungsgesetz;1;2016
712200;Insolvenzverschleppung § 15a InsO;6650;2016
713000;Delikte im Zusammenhang mit Schwarzarbeitbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;156;2016
713010;Arbeitnehmerüberlassungsgesetz;8;2016
713030;Schwarzarbeitbekämpfungsgesetz;148;2016
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);377;2016
714010;Bundesbankgesetz;0;2016
714020;Börsengesetz;0;2016
714030;Pfandbriefgesetz;0;2016
714040;Kreditwesengesetz;150;2016
714050;Depotgesetz;0;2016
714060;Wertpapierhandelsgesetz;185;2016
714070;Zahlungsdiensteaufsichtsgesetz;42;2016
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 17 UWG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);8255;2016
715010;Markengesetz;1650;2016
715020;Designgesetz;29;2016
715030;Gebrauchsmustergesetz;6;2016
715040;Kunsturheberrechtsgesetz;3745;2016
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);1938;2016
715060;Patentgesetz;17;2016
715070;Halbleiterschutzgesetz;0;2016
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);319;2016
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;154;2016
715300;Verrat von Betriebs- und Geschäftsgeheimnissen § 17 Abs. 1 und 4 UWG;231;2016
715400;Verrat von Betriebs- und Geschäftsgeheimnissen § 17 Abs. 2 und 4 UWG;166;2016
716000;Straftaten im Zusammenhang mit Lebens- und Arzneimitteln (z.B. Lebensmittel- und Futtermittelgesetzbuch, ArzneimittelG, WeinG);5565;2016
716030;Straftaten nach dem Gentechnikgesetz;0;2016
716079;Sonstige Straftaten im Zusammenhang mit Lebensmitteln - soweit nicht unter anderen Schlüsseln zu erfassen -;42;2016
716100;Straftaten nach dem Lebensmittel- und Futtermittelgesetzbuch;2119;2016
716300;Straftaten nach dem Weingesetz;135;2016
716400;Straftaten nach dem Arzneimittelgesetz (AMG);3269;2016
716410;Doping im Sport;1109;2016
716411;Inverkehrbringen, Verschreiben, Anwendung bei Dritten von Arzneimitteln zu Dopingzwecken im Sport;182;2016
716412;Besitz oder Erwerb von Arzneimitteln oder Wirkstoffen zu Dopingzwecken im Sport;927;2016
716420;illegale Arzneimittel in der legalen Verteilerkette (iAMidlegV);114;2016
716421;Inverkehrbringen von bedenklichen Arzneimitteln (iAMidlegV);53;2016
716422;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (iAMidlegV);13;2016
716423;Inverkehrbringen nicht zugelassener Arzneimittel (iAMidlegV);48;2016
716430;Arzneimittel in der illegalen Verteilerkette (AMidillegV);636;2016
716431;Inverkehrbringen von bedenklichen Arzneimitteln (AMidillegV);45;2016
716432;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (AMidillegV);16;2016
716433;Inverkehrbringen nicht zugelassener Arzneimittel, Illegaler Handel oder Abgabe von verschreibungspflichtigen Arzneimitteln §§ 96 Nr. 5, 95 (1) 4 AMG (AMidillegV);575;2016
716440;Herstellen gefälschter Arzneimittel oder Wirkstoffe;4;2016
716450;Illegaler Umgang mit Tierarzneimitteln;84;2016
716460;Straftaten nach dem AMG § 95 Absatz 1 Nr. 2, 3, 5, 5a;1088;2016
716470;Straftaten nach dem AMG § 96 ohne die Nummern 5, 15-18a und 20b;234;2016
719000;sonstige Straftaten (Nebengesetze) auf dem Wirtschaftssektor (z.B. Rennwett- und LotterieG, UWG ohne § 17, VersicherungsaufsichtsG, WirtschaftsstrafG, Gewerbeordnung);1062;2016
719010;Rennwett- und Lotteriegesetz;0;2016
719040;Gewerbeordnung;160;2016
719079;Sonstige Nebengesetze auf dem Wirtschaftssektor;799;2016
719200;Straftaten nach UWG ohne § 17;103;2016
720000;Straftaten gegen sonstige strafrechtliche Nebengesetze -ohne Verkehrsdelikte-;545596;2016
720001;Vereinsgesetz;857;2016
720002;Versammlungsgesetze des Bundes und der Länder;4289;2016
720005;Missbräuchliches Herstellen, Vertreiben oder Ausgeben von amtlichen Kennzeichen § 22a StVG;149;2016
720009;Telekommunikationsgesetz;154;2016
720011;Straftaten § 4 Gewaltschutzgesetz;9956;2016
720012;Straftaten § 1 EU-Bestechungsgesetz (EUBestG);212;2016
720013;Straftaten §§ 1 und 2 des Gesetzes zur Bekämpfung internationaler Bestechung (IntBestG);0;2016
720014;Luftsicherheitsgesetz;131;2016
720079;Sonstige strafrechtliche Nebengesetze;1297;2016
721000;Straftaten gegen § 27 Abs. 2 des Jugendschutzgesetzes;29;2016
722000;Straftaten gegen § 27 Abs. 1 des Jugendschutzgesetzes;30;2016
724000;Straftaten gegen § 24 des Passgesetzes;9;2016
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;487711;2016
725100;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 und Abs. 2 Nr.1a Aufenthaltsgesetz;248878;2016
725110;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 Aufenthaltsgesetz;247188;2016
725120;Unerlaubte Wiedereinreise nach Ausweisung/Abschiebung § 95 Abs. 2 Nr. 1a Aufenthaltsgesetz;1690;2016
725200;Einschleusen von Ausländern § 96 Aufenthaltsgesetz;3666;2016
725210;Einschleusen von Ausländern § 96 Abs. 1 und 4 Aufenthaltsgesetz;2988;2016
725220;Einschleusen von Ausländern § 96 Abs. 2 Aufenthaltsgesetz;678;2016
725300;Erschleichen eines Aufenthaltstitels (§ 95 Abs. 2 Nr. 2 Aufenthaltsgesetz) durch unrichtige oder unvollständige Angaben oder Gebrauch eines so beschafften Aufenthaltstitels zur Täuschung im Rechtsverkehr;3575;2016
725310;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum);2751;2016
725311;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch Scheinehe;246;2016
725312;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch sonstigen Modus Operandi;2505;2016
725320;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis);824;2016
725321;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch Scheinehe;162;2016
725322;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch sonstigen Modus Operandi;662;2016
725400;"Einschleusen mit Todesfolge; gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Aufenthaltsgesetz";250;2016
725410;Einschleusen mit Todesfolge § 97 Abs. 1 Aufenthaltsgesetz;0;2016
725420;Gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Abs. 2 Aufenthaltsgesetz;250;2016
725500;Straftaten gegen §§ 84, 85 Asylgesetz;2319;2016
725510;Straftaten gegen § 84 Asylgesetz;26;2016
725520;Straftaten gegen § 85 Asylgesetz;2293;2016
725600;Gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung § 84a Asylgesetz;1;2016
725700;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1, 2 und Abs. 2 Nr. 1b Aufenthaltsgesetz;225471;2016
725710;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1 und 2 Aufenthaltsgesetz;223970;2016
725711;Unerlaubter Aufenthalt ohne unerlaubte Einreise;19829;2016
725712;Unerlaubter Aufenthalt nach unerlaubter/ungeklärter Einreise;204141;2016
725720;Unerlaubter Aufenthalt nach Ausweisung/Abschiebung § 95 Abs. 2 Nr. 1b Aufenthaltsgesetz;1501;2016
725800;Einreise oder Aufenthalt trotz Versagung des Freizügigkeitsrechts § 9 Freizügigkeitsgesetz/EU;463;2016
725900;Sonstige Verstöße gegen das Aufenthaltsgesetz;3088;2016
726000;Straftaten gegen das Sprengstoff-, das Waffen- und das Kriegswaffenkontrollgesetz;40351;2016
726100;Straftaten gegen das Sprengstoffgesetz;5291;2016
726200;Straftaten gegen das Waffengesetz;34443;2016
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;617;2016
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;421;2016
728010;Straftaten gegen Landesdatenschutzgesetz;125;2016
728020;Straftaten gegen das Bundesdatenschutzgesetz;296;2016
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);302594;2016
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);231926;2016
731100;Allgemeiner Verstoß mit Heroin;8654;2016
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;12150;2016
731201;Allgemeiner Verstoß mit Crack;1780;2016
731202;Allgemeiner Verstoß mit Kokain;10370;2016
731300;Allgemeiner Verstoß mit LSD;547;2016
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);35302;2016
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;27191;2016
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);8111;2016
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;10662;2016
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;1187;2016
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);8962;2016
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;513;2016
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;145915;2016
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;18696;2016
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;50236;2016
732100;Unerlauber Handel mit und Schmuggel von Heroin;2206;2016
732110;Unerlaubter Handel mit Heroin;2147;2016
732120;Schmuggel von Heroin;59;2016
732200;Unerlaubter Handel und Schmuggel mit/von Kokain einschl. Crack;3013;2016
732210;Unerlaubter Handel mit Kokain einschl. Crack;2803;2016
732211;Unerlaubter Handel mit Crack;231;2016
732212;Unerlaubter Handel mit Kokain;2572;2016
732220;Schmuggel von Kokain einschl. Crack;210;2016
732221;Schmuggel von Crack;6;2016
732222;Schmuggel von Kokain;204;2016
732300;Unerlaubter Handel und Schmuggel mit/von LSD;155;2016
732310;Unerlaubter Handel mit LSD;140;2016
732320;Schmuggel von LSD;15;2016
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);7276;2016
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6953;2016
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;4420;2016
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);2533;2016
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);323;2016
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;242;2016
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);81;2016
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;2311;2016
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1943;2016
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;230;2016
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);1561;2016
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;152;2016
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;368;2016
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;34;2016
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);325;2016
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;9;2016
732800;Unerlaubter Handel und Schmuggel mit/von Cannabis und Zubereitungen;31295;2016
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;23188;2016
732820;Schmuggel von Cannabis und Zubereitungen;8107;2016
732900;Unerlaubter Handel und Schmuggel mit/von sonstigen Betäubungsmitteln;3980;2016
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;3695;2016
732920;Schmuggel von sonstigen Betäubungsmitteln;285;2016
