Schlüssel;Straftat;erfasste Fälle;Jahr
725410;Einschleusen mit Todesfolge § 97 Abs. 1 Aufenthaltsgesetz;0;2020
725420;Gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Abs. 2 Aufenthaltsgesetz;110;2020
725500;Straftaten gegen §§ 84, 85 Asylgesetz;972;2020
725510;Straftaten gegen § 84 Asylgesetz;14;2020
725520;Straftaten gegen § 85 Asylgesetz;958;2020
725600;Gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung § 84a Asylgesetz;1;2020
725700;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1, 2 und Abs. 2 Nr. 1b Aufenthaltsgesetz;92581;2020
725710;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1 und 2 Aufenthaltsgesetz;91033;2020
725711;Unerlaubter Aufenthalt ohne unerlaubte Einreise;29274;2020
725712;Unerlaubter Aufenthalt nach unerlaubter/ungeklärter Einreise;61759;2020
725720;Unerlaubter Aufenthalt entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1b AufenthG;1548;2020
725800;Einreise oder Aufenthalt trotz Versagung des Freizügigkeitsrechts § 9 Freizügigkeitsgesetz/EU;952;2020
725900;Sonstige Verstöße gegen das Aufenthaltsgesetz;4311;2020
726000;Straftaten gegen das Sprengstoff-, das Waffen- und das Kriegswaffenkontrollgesetz;40365;2020
726100;Straftaten gegen das Sprengstoffgesetz;3524;2020
726200;Straftaten gegen das Waffengesetz;36208;2020
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;633;2020
727000;Straftaten nach dem Kulturgutschutzgesetz (KGSG);13;2020
727100;Illegale Ausfuhr von Kulturgut § 83 Abs. 1 Nr. 1, 2 und Abs. 2 KGSG;0;2020
727200;Illegale Einfuhr von Kulturgut § 83 Abs. 1 Nr. 3 KGSG;2;2020
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;6;2020
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;5;2020
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;843;2020
728010;Straftaten gegen Landesdatenschutzgesetz;215;2020
728020;Straftaten gegen das Bundesdatenschutzgesetz;628;2020
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);365753;2020
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);287592;2020
731100;Allgemeiner Verstoß mit Heroin;8100;2020
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;18756;2020
731201;Allgemeiner Verstoß mit Crack;2141;2020
731202;Allgemeiner Verstoß mit Kokain;16615;2020
731300;Allgemeiner Verstoß mit LSD;739;2020
731400;Allgemeiner Verstoß mit NPS (BtMG);3421;2020
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);39943;2020
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;32100;2020
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);7843;2020
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;11743;2020
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;1138;2020
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);10103;2020
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;502;2020
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;188453;2020
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;16437;2020
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;52645;2020
732100;Unerlaubter Handel mit und Schmuggel von Heroin;2052;2020
732110;Unerlaubter Handel mit Heroin;1885;2020
732120;Schmuggel von Heroin;167;2020
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;4781;2020
732210;Unerlaubter Handel mit Kokain einschl. Crack;4101;2020
732211;Unerlaubter Handel mit Crack;257;2020
732212;Unerlaubter Handel mit Kokain;3844;2020
732220;Schmuggel von Kokain einschl. Crack;680;2020
732221;Schmuggel von Crack;3;2020
732222;Schmuggel von Kokain;677;2020
732300;Unerlaubter Handel mit und Schmuggel von LSD;250;2020
732310;Unerlaubter Handel mit LSD;156;2020
732320;Schmuggel von LSD;94;2020
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);526;2020
732410;Unerlaubter Handel mit NPS (BtMG);370;2020
732420;Schmuggel von NPS (BtMG);156;2020
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);7384;2020
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);5934;2020
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;3907;2020
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);2027;2020
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1450;2020
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;1120;2020
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);330;2020
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1901;2020
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1592;2020
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;149;2020
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);1332;2020
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;111;2020
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;309;2020
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;28;2020
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);277;2020
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;4;2020
732800;Unerlaubter Handel mit und Schmuggel von Cannabis und Zubereitungen;31358;2020
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;24825;2020
732820;Schmuggel von Cannabis und Zubereitungen;6533;2020
732900;Unerlaubter Handel mit und Schmuggel von sonstigen Betäubungsmitteln;4393;2020
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;3724;2020
732920;Schmuggel von sonstigen Betäubungsmitteln;669;2020
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);1703;2020
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;162;2020
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;366;2020
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;0;2020
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;366;2020
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;6;2020
733400;Unerlaubte Einfuhr in nicht geringer Menge von NPS (BtMG);6;2020
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);337;2020
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;249;2020
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);88;2020
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;141;2020
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;10;2020
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);128;2020
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;3;2020
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;603;2020
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;82;2020
734000;Sonstige Verstöße gegen das BtMG;23095;2020
734100;Unerlaubter Anbau von Betäubungsmitteln § 29 Abs. 1 Nr. 1 BtMG;4485;2020
734200;Betäubungsmittelanbau, -herstellung und -handel §§ 30 Abs. 1 Nr. 1, 30a BtMG;1858;2020
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;126;2020
734220;Verstöße gemäß § 30a BtMG;1732;2020
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;19;2020
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;3;2020
734500;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1, ggf. § 30 Abs. 1 Nr. 2 BtMG;2381;2020
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;2218;2020
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;163;2020
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;16;2020
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;74;2020
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln § 29a Abs. 1 Nr. 2 BtMG;14259;2020
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;3158;2020
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;153;2020
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;304;2020
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;5;2020
734814;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von NPS (BtMG);197;2020
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);454;2020
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;139;2020
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;1609;2020
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;297;2020
734820;Unerlaubter Handel in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;10370;2020
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;432;2020
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;1609;2020
734823;Unerlaubter Handel in nicht geringer Menge von LSD;13;2020
734824;Unerlaubter Handel in nicht geringer Menge von NPS (BtMG);80;2020
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1720;2020
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;631;2020
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;5367;2020
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;518;2020
734840;Unerlaubte Herstellung in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;731;2020
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;7;2020
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;13;2020
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;1;2020
734844;Unerlaubte Herstellung in nicht geringer Menge von NPS (BtMG);9;2020
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);85;2020
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;15;2020
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;568;2020
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;33;2020
735000;Straftaten gemäß § 4 NpSG;718;2020
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);16433;2020
740001;Transplantationsgesetz (unerlaubter Organhandel);2;2020
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;111;2020
740003;Verstoß gegen das Heilpraktikergesetz;148;2020
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);134;2020
741000;Straftaten nach dem ChemikalienG;398;2020
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;325;2020
741079;Sonstige Straftaten nach dem ChemikalienG;73;2020
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;6876;2020
742010;Infektionsschutzgesetz;6779;2020
742020;Tiergesundheitsgesetz (TierGesG);97;2020
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;8583;2020
743010;Bundesnaturschutzgesetz;550;2020
743020;Tierschutzgesetz;7930;2020
743030;Bundesjagdgesetz;95;2020
743040;Pflanzenschutzgesetz;8;2020
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);181;2020
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;96;2020
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;85;2020
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);5163536;2020
891000;Rauschgiftkriminalität darunter:;367609;2020
891100;direkte Beschaffungskriminalität;1856;2020
892000;Gewaltkriminalität;176672;2020
892500;Mord, Totschlag und Tötung auf Verlangen;2401;2020
893000;Wirtschaftskriminalität und zwar:;49174;2020
893100;Wirtschaftskriminalität bei Betrug;27907;2020
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);8635;2020
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;5310;2020
893400;Wettbewerbsdelikte (Wikri);1137;2020
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;6231;2020
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);4865;2020
895000;Menschenhandel insgesamt;969;2020
896000;Straftaten gegen Bestimmungen zum Schutze der Jugend;2794;2020
897000;Computerkriminalität;130611;2020
897100;Computerbetrug § 263a StGB;105049;2020
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;40192;2020
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;11642;2020
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;5620;2020
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;22930;2020
899000;Straßenkriminalität;1023791;2020
899500;Sachbeschädigung durch Graffiti insgesamt;109441;2020
943520;Wohnungseinbruchdiebstahl (mit TWE) bandenmäßig § 244a StGB;1185;2020
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);130915;2020
973000;Drogenarten insgesamt bei RG-Delikten (SZ 730000);356917;2020
973010;Heroin;10906;2020
973020;Kokain einschl. Crack;25829;2020
973030;LSD;1014;2020
973040;NPS;4957;2020
973060;Amphetamin und seine Derivate in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);49923;2020
973070;Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;14570;2020
973080;Cannabis und Zubereitungen;227958;2020
973090;Sonstige Betäubungsmittel;21760;2020
973172;Crystal -Methamphetamin in kristalliner Form- (nur SB 731000, 732000, 733000);11840;2020
980100;Cybercrime im engeren Sinne;108474;2020
