Schlüssel;Straftat;erfasste Fälle;Jahr
725420;Gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Abs. 2 Aufenthaltsgesetz;164;2019
725500;Straftaten gegen §§ 84, 85 Asylgesetz;1946;2019
725510;Straftaten gegen § 84 Asylgesetz;1230;2019
725520;Straftaten gegen § 85 Asylgesetz;716;2019
725600;Gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung § 84a Asylgesetz;4;2019
725700;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1, 2 und Abs. 2 Nr. 1b Aufenthaltsgesetz;108067;2019
725710;Unerlaubter Aufenthalt § 95 Abs. 1 Nr. 1 und 2 Aufenthaltsgesetz;106122;2019
725711;Unerlaubter Aufenthalt ohne unerlaubte Einreise;30604;2019
725712;Unerlaubter Aufenthalt nach unerlaubter/ungeklärter Einreise;75518;2019
725720;Unerlaubter Aufenthalt entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1b AufenthG;1945;2019
725800;Einreise oder Aufenthalt trotz Versagung des Freizügigkeitsrechts § 9 Freizügigkeitsgesetz/EU;1203;2019
725900;Sonstige Verstöße gegen das Aufenthaltsgesetz;4513;2019
726000;Straftaten gegen das Sprengstoff-, das Waffen- und das Kriegswaffenkontrollgesetz;43159;2019
726100;Straftaten gegen das Sprengstoffgesetz;3921;2019
726200;Straftaten gegen das Waffengesetz;38674;2019
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;564;2019
727000;Straftaten nach dem Kulturgutschutzgesetz (KGSG);28;2019
727100;Illegale Ausfuhr von Kulturgut § 83 Abs. 1 Nr. 1, 2 und Abs. 2 KGSG;13;2019
727200;Illegale Einfuhr von Kulturgut § 83 Abs. 1 Nr. 3 KGSG;2;2019
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;12;2019
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;1;2019
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;740;2019
728010;Straftaten gegen Landesdatenschutzgesetz;193;2019
728020;Straftaten gegen das Bundesdatenschutzgesetz;547;2019
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);359747;2019
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);284603;2019
731100;Allgemeiner Verstoß mit Heroin;8572;2019
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;17740;2019
731201;Allgemeiner Verstoß mit Crack;2093;2019
731202;Allgemeiner Verstoß mit Kokain;15647;2019
731300;Allgemeiner Verstoß mit LSD;689;2019
731400;Allgemeiner Verstoß mit NPS (BtMG);3633;2019
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);41410;2019
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;32529;2019
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);8881;2019
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;9807;2019
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;990;2019
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);8340;2019
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;477;2019
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;186455;2019
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;16297;2019
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;51845;2019
732100;Unerlaubter Handel mit und Schmuggel von Heroin;2174;2019
732110;Unerlaubter Handel mit Heroin;2050;2019
732120;Schmuggel von Heroin;124;2019
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;4377;2019
732210;Unerlaubter Handel mit Kokain einschl. Crack;3791;2019
732211;Unerlaubter Handel mit Crack;223;2019
732212;Unerlaubter Handel mit Kokain;3568;2019
732220;Schmuggel von Kokain einschl. Crack;586;2019
732221;Schmuggel von Crack;6;2019
732222;Schmuggel von Kokain;580;2019
732300;Unerlaubter Handel mit und Schmuggel von LSD;238;2019
732310;Unerlaubter Handel mit LSD;163;2019
732320;Schmuggel von LSD;75;2019
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);456;2019
732410;Unerlaubter Handel mit NPS (BtMG);325;2019
732420;Schmuggel von NPS (BtMG);131;2019
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);7777;2019
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6462;2019
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;4159;2019
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);2303;2019
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1315;2019
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;929;2019
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);386;2019
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1810;2019
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1495;2019
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;179;2019
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);1203;2019
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;113;2019
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;315;2019
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;26;2019
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);284;2019
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;5;2019
732800;Unerlaubter Handel mit und Schmuggel von Cannabis und Zubereitungen;30934;2019
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;24861;2019
732820;Schmuggel von Cannabis und Zubereitungen;6073;2019
732900;Unerlaubter Handel mit und Schmuggel von sonstigen Betäubungsmitteln;4079;2019
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;3481;2019
732920;Schmuggel von sonstigen Betäubungsmitteln;598;2019
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);1530;2019
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;155;2019
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;315;2019
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;3;2019
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;312;2019
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;7;2019
733400;Unerlaubte Einfuhr in nicht geringer Menge von NPS (BtMG);2;2019
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);261;2019
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;178;2019
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);83;2019
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;155;2019
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;18;2019
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);133;2019
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;4;2019
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;540;2019
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;95;2019
734000;Sonstige Verstöße gegen das BtMG;21378;2019
734100;Unerlaubter Anbau von Betäubungsmitteln § 29 Abs. 1 Nr. 1 BtMG;3937;2019
734200;Betäubungsmittelanbau, -herstellung und -handel §§ 30 Abs. 1 Nr. 1, 30a BtMG;1555;2019
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;119;2019
734220;Verstöße gemäß § 30a BtMG;1436;2019
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;14;2019
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;7;2019
734500;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1, ggf. § 30 Abs. 1 Nr. 2 BtMG;2448;2019
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;2267;2019
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;181;2019
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;24;2019
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;94;2019
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln § 29a Abs. 1 Nr. 2 BtMG;13299;2019
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;2898;2019
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;161;2019
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;269;2019
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;3;2019
734814;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von NPS (BtMG);82;2019
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);466;2019
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;126;2019
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;1480;2019
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;311;2019
734820;Unerlaubter Handel in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;9710;2019
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;471;2019
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;1336;2019
734823;Unerlaubter Handel in nicht geringer Menge von LSD;6;2019
734824;Unerlaubter Handel in nicht geringer Menge von NPS (BtMG);39;2019
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1623;2019
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;572;2019
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;5143;2019
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;520;2019
734840;Unerlaubte Herstellung in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;691;2019
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;7;2019
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;18;2019
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;3;2019
734844;Unerlaubte Herstellung in nicht geringer Menge von NPS (BtMG);3;2019
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);60;2019
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;19;2019
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;568;2019
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;13;2019
735000;Straftaten gemäß § 4 NpSG;391;2019
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);8708;2019
740001;Transplantationsgesetz (unerlaubter Organhandel);4;2019
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;111;2019
740003;Verstoß gegen das Heilpraktikergesetz;290;2019
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);108;2019
741000;Straftaten nach dem ChemikalienG;427;2019
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;344;2019
741079;Sonstige Straftaten nach dem ChemikalienG;83;2019
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;149;2019
742010;Infektionsschutzgesetz;61;2019
742020;Tiergesundheitsgesetz (TierGesG);88;2019
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;7439;2019
743010;Bundesnaturschutzgesetz;507;2019
743020;Tierschutzgesetz;6837;2019
743030;Bundesjagdgesetz;89;2019
743040;Pflanzenschutzgesetz;6;2019
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);180;2019
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;104;2019
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;76;2019
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);5270782;2019
891000;Rauschgiftkriminalität darunter:;361345;2019
891100;direkte Beschaffungskriminalität;1598;2019
892000;Gewaltkriminalität;181054;2019
892500;Mord, Totschlag und Tötung auf Verlangen;2315;2019
893000;Wirtschaftskriminalität und zwar:;40484;2019
893100;Wirtschaftskriminalität bei Betrug;17236;2019
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);9590;2019
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;4081;2019
893400;Wettbewerbsdelikte (Wikri);1018;2019
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;6942;2019
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);3561;2019
895000;Menschenhandel insgesamt;868;2019
896000;Straftaten gegen Bestimmungen zum Schutze der Jugend;1989;2019
897000;Computerkriminalität;123006;2019
897100;Computerbetrug § 263a StGB;100814;2019
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;31430;2019
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;11709;2019
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;4790;2019
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;14931;2019
899000;Straßenkriminalität;1075143;2019
899500;Sachbeschädigung durch Graffiti insgesamt;96244;2019
943520;Wohnungseinbruchdiebstahl (mit TWE) bandenmäßig § 244a StGB;1109;2019
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);146277;2019
973000;Drogenarten insgesamt bei RG-Delikten (SZ 730000);351668;2019
973010;Heroin;11540;2019
973020;Kokain einschl. Crack;24055;2019
973030;LSD;946;2019
973040;NPS;4606;2019
973060;Amphetamin und seine Derivate in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);51597;2019
973070;Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;12489;2019
973080;Cannabis und Zubereitungen;225120;2019
973090;Sonstige Betäubungsmittel;21315;2019
973172;Crystal -Methamphetamin in kristalliner Form- (nur SB 731000, 732000, 733000);9960;2019
980100;Cybercrime im engeren Sinne;100514;2019
