Schlüssel;Straftat;erfasste Fälle;Jahr
734100;Unerlaubter Anbau von Betäubungsmitteln gemäß § 29 Abs. 1 Nr. 1 BtMG;5410;2015
734200;Betäubungsmittelanbau, -herstellung und -handel als Mitglied einer Bande §§ 30 Abs. 1 Nr. 1, 30a BtMG;785;2015
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;150;2015
734220;Verstöße gemäß § 30a BtMG;635;2015
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;60;2015
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;14;2015
734500;"Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1; ggf. § 30 Abs. 1 Nr. 2 BtMG";2301;2015
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;2080;2015
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;221;2015
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;15;2015
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;133;2015
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln gemäß § 29a Abs. 1 Nr. 2 BtMG;10232;2015
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;2250;2015
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;202;2015
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;188;2015
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;4;2015
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);391;2015
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;125;2015
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;1015;2015
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;325;2015
734820;Unerlaubter Handel in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;7288;2015
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;466;2015
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;797;2015
734823;Unerlaubter Handel in nicht geringer Menge von LSD;11;2015
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1556;2015
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;636;2015
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;3421;2015
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;401;2015
734840;Unerlaubte Herstellung in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;694;2015
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;4;2015
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;2;2015
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;3;2015
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);46;2015
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;27;2015
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;586;2015
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;26;2015
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);8100;2015
740001;Transplantationsgesetz (unerlaubter Organhandel);1;2015
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;91;2015
740003;Verstoß gegen das Heilpraktikergesetz;44;2015
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);144;2015
741000;Straftaten nach dem ChemikalienG;397;2015
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;305;2015
741079;Sonstige Straftaten nach dem ChemikalienG;92;2015
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;83;2015
742010;Infektionsschutzgesetz;31;2015
742020;Tiergesundheitsgesetz (TierGesG);52;2015
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;7340;2015
743010;Bundesnaturschutzgesetz;461;2015
743020;Tierschutzgesetz;6774;2015
743030;Bundesjagdgesetz;92;2015
743040;Pflanzenschutzgesetz;13;2015
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asylverfahrens- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);5927908;2015
891000;Rauschgiftkriminalität darunter:;284472;2015
891100;direkte Beschaffungskriminalität;1868;2015
892000;Gewaltkriminalität;181386;2015
892500;Mord und Totschlag;2116;2015
893000;Wirtschaftskriminalität und zwar:;60977;2015
893100;Wirtschaftskriminalität bei Betrug;31692;2015
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);11153;2015
893300;Wirtschaftkriminalität im Anlage- und Finanzierungsbereich pp.;9136;2015
893400;Wettbewerbsdelikte (Wikri);1791;2015
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;8904;2015
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);8022;2015
895000;Menschenhandel insgesamt;568;2015
896000;Straftaten gegen Bestimmungen zum Schutze der Jugend;1289;2015
897000;Computerkriminalität;70068;2015
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;31007;2015
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;12485;2015
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;5105;2015
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;13417;2015
899000;Straßenkriminalität;1329070;2015
899500;Sachbeschädigung durch Graffiti insgesamt;96623;2015
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);386536;2015
980100;IuK-Kriminalität im engeren Sinne (SZ: 517500, 517900, 543000, 674200, 678000);45793;2015
